scraped_county_name,orgName,address,phone,payDetail,strTeleconsultation,thisWeekCount,nextWeekCount,next2WeekCount,next3WeekCount,editDate,lat,lng
臺中市,靜馨心理治療所,台中市南屯區黎明路一段1144號,04-23823966,無,是,0,0,0,0,2025/11/13,24.141678015767,120.638225963636
臺中市,廖慈凰身心診所,臺中市西區博館路115號1樓,04-23255018,掛號費400元,是,0,0,0,0,2025/11/13,24.156376604995,120.665290458438
臺中市,明德醫院,台中市梧棲區仁美街33巷50號,04-2657-9595#568，0919817961,掛號費150元,否,0,0,0,0,2025/11/13,24.253733290478,120.535754682746
臺中市,心風景心理治療所,台中市西屯區弘孝路207號,04-24520809,無,是,0,0,0,0,2025/11/13,24.170659200368,120.648623379249
臺中市,芙樂奇心理成長心理諮商所,台中市北屯區大連路二段213號,048246028,無,是,3,0,0,0,2025/11/29,24.175746009767,120.687805004738
臺中市,心門心理諮商所,台中市沙鹿區正德路72巷50號,04-23120896 或加入LINEID: @460xawyr ,無,是,0,0,0,0,2025/11/17,24.205324991702,120.568452989947
臺中市,相癒心理諮商所,臺中市北區太原八街110號,04-22992811 或加入LINEID: @669mzvgc,無,是,0,0,0,0,2025/11/13,24.16599299487,120.672555808291
臺中市,陽晴心理治療所,台中市西區五權五街101號,0908432988,無,是,0,0,0,0,2025/11/28,24.136393603001,120.660666833008
臺中市,擁恆心理諮商所,台中市大甲區水源路215號1、2樓,0936185235,無,是,0,0,0,0,2025/11/20,24.341620814214,120.62768949225
臺中市,晴朗心理諮商所,臺中市南屯區黎明東街429號,0908038706,無,是,0,0,0,0,2025/11/18,24.150335809286,120.636366773693
臺中市,桐心理治療所,臺中市南屯區豐富路160巷9號,0953-971130,無,是,0,0,0,0,2025/11/17,24.130028888644,120.648719603498
臺中市,光田醫療社團法人光田綜合醫院,台中市沙鹿區沙田路117號,0978307039,掛號費及部分負擔：白天360元；晚上及假日390元,否,0,0,0,0,2025/11/13,24.235321518143,120.558832241482
臺中市,寬和心理諮商所,台中市南屯區永春東一路573號,04-23829585,無,是,0,0,0,0,2025/11/13,24.13055468543,120.641178237573
臺中市,麥子心理治療所,臺中市南屯區河南路四段700號1樓,0987-186208 或加入LINEID: ＠wheat.psy,無,否,0,0,0,0,2025/11/24,24.14474059555,120.639011096507
臺中市,勵心心理諮商所,台中市南區德祥街15巷16號,0928660285,無,是,0,0,0,0,2025/11/17,24.120680007208,120.654307902164
臺中市,宗益身心醫學診所,台中市烏日區公園路75號,(04)2338-0503,掛號費150元,否,0,0,0,0,2025/11/24,24.101742815274,120.626623565623
臺中市,引光築詩心理治療所,台中市西區忠明南路499號11樓,04-37005384,無,否,0,0,0,0,2025/11/13,24.135623306099,120.65768698261
臺中市,財團法人台中市私立慈光社會福利慈善事業基金會附設慈光社區心理諮商所,臺中市東區東英五街88號2樓,04-22153505,無,是,0,0,0,0,2025/11/13,24.136188204464,120.704472503022
臺中市,拾月拾日心理治療所,台中市北區文武街6號,0919591010 或 LINEID:@1010psy,無,是,0,0,0,0,2025/11/13,24.15386999685,120.676897969412
臺中市,拾月拾日豐原心理治療所,台中市豐原區葫蘆墩三街199號,0919591010 或 LINEID:@1010psy,無,是,0,0,0,0,2025/11/13,24.262122611637,120.715268310492
臺中市,一心心理諮商所,台中市北區華中街25號,04-22075313,無,是,0,0,0,0,2025/11/24,24.15683501128,120.671944013178
臺中市,蛹之生成長心理諮商所,台中市南屯區五權西路二段478-1號,0968-070-620,無,是,0,0,0,0,2025/11/13,24.140680988385,120.64346297674
臺中市,德仁診所,台中市南區南平路314號,04-22652718,掛號費200元,否,0,0,0,0,2025/11/24,24.125381919614,120.668444317145
臺中市,晨心身心診所,台中市太平區中興路158號,04-22780799 或加入LINEID: @536gbokk,掛號費150元,否,0,0,0,0,2025/11/28,24.12611810217,120.713772224595
臺中市,耕心心理諮商所,台中市南屯區大墩南路412號,0912622798 或加入LINEID:@156frpfu,無,是,0,0,0,0,2025/11/28,24.133954008172,120.650202613627
臺中市,臺中榮民總醫院,臺中市西屯區臺灣大道4段1650號,04-23592525#3402,需先掛號精神科收掛號費570元，後續不需自付費用,否,0,0,0,0,2025/12/01,24.183498180557,120.603714818416
臺中市,日音心理治療所,臺中市西區福人街96號,0906693905,無,否,2,0,0,0,2025/11/28,24.143038985386,120.659033032441
臺中市,竹見好轉心理諮商所,台中市太平區成功東路 55 巷 2 號,04-22788855 或加入LINEID: @getbetter,無,是,0,0,0,0,2025/11/13,24.127560619703,120.720002171169
臺中市,人文傳習書院心理治療所,台中市西區中美街41巷3號1樓,04-23134566 04-23751966,無,否,0,0,0,0,2025/11/13,24.142187300204,120.659870384568
臺中市,人文傳習書院博雅心理治療所,台中市西區華美西街一段160號1樓,04-23134566 04-23751966,無,否,0,0,0,0,2025/11/13,24.158383609801,120.661641061614
臺中市,蛹之生心理諮商所,台中市南屯區文心路一段46-1號,0968-070-620,無,是,0,0,0,0,2025/11/13,24.138193993894,120.646805009175
臺中市,中國醫藥大學附設醫院精神醫學部,台中市北區育德路2號,04-22052121#11853、11854,掛號費150元,是,0,0,0,0,2025/11/10,24.157741011194,120.680813994576
臺中市,心喜心理治療所,台中市太平區市民大道一段251號,04-22734567 或加入LINEID: ＠450hnjfs,無,是,2,1,1,0,2025/11/26,24.142776296541,120.713058840815
臺中市,堅美身心診所,臺中市西屯區安和路182號1-2樓,0960782238,掛號費350元,否,0,0,0,0,2025/11/13,24.183353428383,120.625501684759
臺中市,自在心理治療所,台中市沙鹿區北勢東路748號1樓,0958265826 或加入LINEID:@freeandeasy,無,是,0,0,0,0,2025/11/24,24.229925919431,120.570601523188
臺中市,玩心聊療心理諮商所,臺中市西屯區台灣大道四段936號3樓之6,0972330533 或加入LINEID:play330533,無,否,0,0,0,0,2025/11/28,24.18227299777,120.617811000262
臺中市,佳樂身心診所,台中市北屯區四平路369號,0424211693,掛號費200元,否,0,0,0,0,2025/11/13,24.189248501411,120.680164480899
臺中市,哲石情感心理諮商所,台中市北屯區太原路三段150巷8弄15號,04-22333385 或加入LINE ID: Phistonemind,無,是,0,0,0,0,2025/11/13,24.164048980067,120.689416006529
臺中市,日希心理成長中心心理治療所,臺中市北屯區天津路四段294號,04-22334789 或加入LINEID:@797kxxjz,無,是,0,0,0,0,2025/11/10,24.169942002823,120.693124998684
臺中市,好晴天身心診所,臺中市潭子區中山路二段374號,04-25339907 或加入LINEID:@sogoodday,掛號費400元,否,0,0,0,0,2025/11/13,24.213798886265,120.705584865392
臺中市,中科好晴天身心診所,臺中市大雅區中清路四段15號,04-25602337 或加入LINEID:@sogoodday2,掛號費400元,否,0,0,0,0,2025/11/13,24.225793012523,120.644940035718
臺中市,文心好晴天身心診所,臺中市南屯區文心南路30號,04-24735925 或加入LINEID:@sogoodday3,掛號費400元,否,0,0,0,0,2025/11/13,24.136637390655,120.646762764383
臺中市,禾悅身心醫學診所,臺中市大里區新興路101號1樓,04-24061020,掛號費200元,否,0,0,0,0,2025/11/13,24.100702285813,120.676624803188
臺中市,時光身心診所,臺中市大雅區雅環路一段288號1樓,04-25601413,掛號費200元,否,0,0,0,0,2025/11/26,24.222866596758,120.653706165335
臺中市,清海醫院,臺中市石岡區石岡街下坑巷41-2號,04-25721694#132,初診掛號費150元、複診掛號費100元,否,0,0,0,0,2025/11/13,24.250839019311,120.774342036235
臺中市,與橋心理諮商所,臺中市大里區益民路一段78巷40號,0960908585,無,是,0,0,0,0,2025/11/13,24.109859808399,120.692589981804
臺南市,這會心理諮商所,臺南市關廟區南雄路二段30號,0918071281,無,是,0,0,0,0,尚未更新,22.960623601899,120.328159583885
臺南市,慈恩心理治療所,臺南市永康區中華路23巷1號,06-3126267,自付場地費400元,是,0,0,0,0,2025/11/11,22.998786616604,120.234277909731
臺南市,溫柔拾光心理諮商所,臺南市東區東光路二段122號,06-2099980,無,否,0,0,0,0,2025/12/01,22.997900984715,120.23181597713
臺南市,看見光亮心理諮商所,臺南市北區海安路三段985巷27弄13號,06-3584327,無,是,0,0,0,0,2025/12/01,23.018771001612,120.199190005753
臺南市,元品心理諮商所,臺南市安平區安平路428號2樓,06-2229592,無,是,0,0,0,0,2025/11/11,22.998246319126,120.173910185776
臺南市,奇美醫療財團法人奇美醫院,臺南市永康區中華路901號,06-2228116分機58206,無,否,8,12,12,0,2025/12/01,23.020955996132,120.222100010245
臺南市,自然就好心理諮商所,臺南市東區慶東街214號,06-2752858,無,是,0,0,0,0,2025/11/18,22.991953018583,120.216654120114
臺南市,財團法人台灣省私立台南仁愛之家附設仁馨醫院,臺南市新化區中山路20號,06─5902336＃28,無,是,0,0,0,0,2025/11/11,23.051096481761,120.319738285765
臺南市,心寬診所,臺南市永康區中華路245號,06-3131212,掛號費150元,否,0,0,0,0,2025/11/11,23.005705919585,120.235153734793
臺南市,曙光角落心理諮商所,臺南市東區崇明路155巷4號,0978909965,無,否,0,0,0,0,2025/11/11,22.979111020909,120.219286037711
臺南市,明如身心診所,臺南市佳里區進學路163-1號,06-7225656,初診病人需看診(掛號費200元/部分負擔50元/藥品部分負擔0-200元),否,0,0,0,0,2025/12/01,23.163853992319,120.177379958414
臺南市,悅晴心理諮商所,臺南市安平區怡平路442巷88號2樓,0912874211,自第2次起收取行政處理費200元,否,0,0,0,0,2025/12/01,22.995618005747,120.174004985101
臺南市,樂驛心理諮商所,臺南市東區育樂街166-4號4樓,06-2095055,無,是,0,0,0,0,2025/11/11,22.994980981105,120.21458898681
臺南市,衛生福利部新營醫院,臺南市新營區信義街73號,(06)6351131轉2346,掛號費100元,否,0,0,0,0,2025/11/11,23.308897001347,120.313282879215
臺南市,東寧身心診所,臺南市東區東寧路24-3號,06-2091090,掛號費200,否,0,0,0,0,2025/11/11,22.992130002469,120.219557024641
臺南市,緩緩心理諮商所,臺南市北區開元里北園街124巷10弄64號2樓,0902009832,自付場地費400元,是,0,0,0,0,2025/12/01,23.01413199539,120.224553980038
臺南市,伴行心理治療所,臺南市善化區文昌路42-1號,0975124951,行政費400元,是,0,0,0,0,2025/12/01,23.128733985652,120.289334021643
臺南市,台灣基督長老教會新樓醫療財團法人麻豆新樓醫院,臺南市麻豆區埤頭里麻佳路一段207號,06-5702228,掛號費120元,是,3,3,0,0,2025/11/18,23.183983449597,120.23845795433
臺南市,日安心理治療所,臺南市南區新興里夏林路167號1樓,06-2643939,掛號費200元,是,0,0,0,0,2025/12/01,22.980083782682,120.195375988351
臺南市,蕭文勝診所,臺南市東區東門路二段205號,062755088,掛號費200元,是,0,0,0,0,2025/11/11,22.984789005939,120.224722037196
臺南市,蕭尹瑩身心診所,臺南市北區長榮路四段141號,062002268,掛號費200元,是,0,0,0,0,2025/11/11,23.006011020861,120.221777977525
臺南市,繪日藝術心理諮商所,臺南市安南區怡安路一段98號,（06）3565588,自付場地費400元。如進行藝術治療媒材費200元另計。,是,0,0,0,0,2025/12/01,23.040927179642,120.212777573714
臺南市,看見愛心理諮商所,臺南市安平區永華二街183號1樓,06-2977769,無,是,0,2,0,0,2025/12/01,22.98817198397,120.184269966643
臺南市,林俞仲身心精神科診所,臺南市永康區中山南路31號,06-3036006,行政處理費200元,否,0,0,0,0,2025/12/01,23.011859787168,120.226734867425
臺南市,安大身心精神科診所,台南市安南區海佃路二段450號,06-2568886,行政處理費200元,否,0,0,0,0,2025/12/01,23.039416006319,120.188115416182
臺南市,樂行診所,台南市仁德區中正路二段1116號,06-2705633,首次需先讓醫師評估確認需求才會分派治療，故會有首次看診費用，排入方案治療後，三次治療不額外收取費用看診費用,否,0,0,0,0,2025/11/11,22.969615414259,120.252320794506
臺南市,安平心寬診所,台南市安平區華平路537號,06-2973757,本院所轉介心理諮商需先醫師看診評估，依初診或複診收取掛號費,否,6,6,6,0,2025/11/28,22.99424999533,120.17539101661
臺南市,寬欣心理治療所,臺南市北區育德一街227號,06-2510966,無,是,0,0,0,0,2025/11/11,23.016546989333,120.205519013203
臺南市,芯寬欣心理治療所,臺南市北區北安路一段273號,06-2510560,無,否,0,0,0,0,2025/11/11,23.019240011004,120.206540012828
臺南市,禾心心理諮商所,臺南市北區中華北路二段80巷65號,06-3587725,自付場地費400元,是,3,10,10,0,2025/12/01,23.017479015057,120.197379011753
臺南市,衛生福利部嘉南療養院,臺南市仁德區裕忠路539號,06-2795019#1183,無,是,0,0,0,0,2025/11/11,22.977767680592,120.2414060382
臺南市,深藏心理治療所,臺南市東區崇明路399號2樓,0963689820,行政處理費250元（單次）,是,8,10,12,0,2025/12/01,22.973902003362,120.223841015354
臺南市,白河林眼科診所,臺南市白河區中山路2-53號,066831116,掛號費50元+部份負擔50元,是,0,0,0,0,尚未更新,23.346592180127,120.413362300216
臺南市,明澤欣心診所,臺南市永康區永大路三段411號,062012866,掛號費200元,否,0,0,0,0,2025/11/11,23.036518885305,120.259004859374
臺南市,上善心理治療所,臺南市北區林森路三段77號2樓,06-237-5555,無,是,0,0,0,0,2025/12/01,23.003267582042,120.224440321431
臺南市,春暉診所,臺南市東區崇學路139-2號,06-2690555,行政處理費200元,否,0,0,0,0,2025/11/11,22.979483009772,120.222681965783
臺南市,欣空間心理治療所,臺南市東區裕和路97號,06-3318678,無,否,0,0,0,0,2025/12/01,22.987818016199,120.240566013493
臺南市,元品文華心理諮商所,臺南市安平區建平七街308號,06-2955257,無,否,0,0,0,0,尚未更新,22.989055981389,120.178627101788
臺南市,構好心理諮商所,臺南東區東平路111號2樓之8,0919507907,無,否,0,0,0,0,尚未更新,22.995018993036,120.230505969483
臺南市,樂而康診所,臺南市東區崇德路880號一樓,06-2607799,掛號費200元,否,10,5,12,12,2025/11/30,22.961999890993,120.22745764112
臺南市,快樂心寧身心診所,台南市永康區永大路二段187號,06-273-8666,初診病人需看診(掛號費150元),否,0,0,0,0,2025/12/01,23.007184990219,120.261731995392
臺南市,好心情心理諮商所,臺南市安平區建平七街453巷75號2樓之2,0909334443,場地費200元,是,4,0,0,0,2025/11/10,22.987641347933,120.175229550619
臺南市,欣橋心理治療所,臺南市永康區東橋十街20號,0937-800-681、06-3022820,行政費用400元,是,0,5,5,0,2025/12/01,23.021648089877,120.232006916884
臺南市,沐盼心理諮商所,臺南市新市區中正路137號,0979-732750,場地費：200元,否,0,0,0,0,2025/12/01,23.074806999916,120.291322963448
臺南市,山實心理諮商所,臺南市玉井區中山路416號,0910370032,場地費250元,是,0,0,0,0,2025/11/11,23.124930906633,120.466136187532
臺南市,星語心理治療所,臺南市永康區東橋一路552號,0938057530,無,是,2,0,0,0,2025/12/01,23.024923318543,120.233042584841
臺南市,真心診所,臺南市永康區東橋十街118號2樓,06-3036002,掛號費250元,是,2,0,0,0,2025/11/29,23.022398982673,120.233322959502
臺南市,康舟診所,臺南市南區金華路一段486號2樓,06-2655345,掛號費250元,是,0,0,0,0,尚未更新,22.973240000649,120.190925030127
臺南市,聽見‧覺旅心理諮商所,臺南市安平區郡平路305號1、2樓,0978461808,行政管理費200元,是,0,0,0,0,2025/11/11,22.989458019375,120.164305027651
臺南市,禾覓心理諮商所,臺南市南區三和街9號,0933322398,行政費200元,是,0,0,0,0,2025/11/11,22.980939994092,120.193173978568
臺南市,好家在心理諮商所,臺南市中西區友愛街237號,0909522499,無,是,0,0,0,0,2025/11/11,22.991921712175,120.196814993488
臺南市,和朗心理諮商所,臺南市安平區文平路428號2樓,06-2993800,無,是,0,0,0,0,2025/11/11,22.993081516117,120.178921306589
高雄市,小魚兒心理治療所,高雄市三民區澄清路620號2樓,(07)398-0118,行政處理費500元,是,0,0,0,0,2025/11/10,22.644273979889,120.346577977923
高雄市,小魚兒心理成長空間心理治療所,高雄市三民區澄和路25號,(07)398-0118,行政處理費500元,是,0,0,0,0,2025/11/28,22.644211995715,120.345459999677
高雄市,盼望心理治療所,高雄市左營區至聖路3號,(07)550-6592,行政處理費200元,是,0,0,0,0,2025/11/13,22.65953499482,120.311455959599
高雄市,微風心理治療所,高雄市鼓山區美術東三路23號,0911-901-899,行政處理費400元,是,12,12,1,0,2025/11/23,22.657200006143,120.292940000209
高雄市,繪星心理治療所,高雄市新興區八德一路212號2樓,(07)236-2585,平日白天18:00前:行政處理費400+掛號費100元，夜間18:00後含週六：行政處理費900+掛號費100元 ,是,0,0,0,0,2025/11/25,22.635752015112,120.307624004924
高雄市,宇智心理治療所,高雄市鳳山區文衡路490號2樓,(07)777-5580,無,否,0,0,0,0,2025/11/13,22.641141997949,120.350009026169
高雄市,心之森心理治療所,高雄市三民區民族巷1-7號,(07)380-9380,行政處理費200元,否,0,0,0,0,2025/11/13,22.646911010447,120.315701980291
高雄市,溫島心理治療所,高雄市前鎮區瑞和街6號,(07)963-8515,掛號費100元,否,0,0,0,0,2025/11/13,22.607738018319,120.331931021219
高雄市,路以心理治療所,高雄市鳳山區瑞春街4號1、2樓,0975-375-759,無,否,0,0,0,0,2025/11/13,22.595649008917,120.322749987395
高雄市,禾好心理治療所,高雄市苓雅區正大路119號2樓,0912-208-826,行政處理費600元,是,0,0,0,0,2025/11/19,22.633251819123,120.332524292326
高雄市,美術館禾好心理治療所,高雄市鼓山區美術北一街81號,0912-208-826,行政處理費600元,是,0,0,0,0,2025/11/19,22.662919020589,120.286695985257
高雄市,心托邦心理治療所,高雄市苓雅區中正二路131號,0983-769-055,行政處理費200元,是,0,0,0,0,2025/11/13,22.630209984551,120.315578011943
高雄市,旅行心理治療所,高雄市苓雅區憲政路138號,0972-691-801,行政處理費500元,否,1,1,1,0,2025/11/23,22.635785367745,120.324478581548
高雄市,欣寧心理治療所,高雄市左營區重愛路395號,(07)350-2119,平日下午五點前：掛號費100元+行政處理費300元，平日下午五點後與周六/日整日：掛號費100元+行政處理費500元,否,0,0,0,0,2025/11/23,22.68843998792,120.311954012286
高雄市,澄河心理諮商所,高雄市楠梓區朝明路160巷4號,從網站FB申請預約,無,否,0,0,0,0,2025/11/13,22.724836013617,120.328952009012
高雄市,幸福家庭心理諮商所,高雄市楠梓區大學東路620號,0931-890-895,無,否,0,0,0,0,2025/11/13,22.733729003339,120.290660038726
高雄市,方泊心理諮商所,高雄市三民區建元路56號2樓,(07)395-9000,行政處理費400元,是,0,0,0,0,2025/11/13,22.646710012409,120.317665022014
高雄市,散步後花園心理諮商所,高雄市苓雅區林德街10巷15號4樓,Line ID：@048mljoz,無,是,0,0,0,0,2025/11/13,22.624428985931,120.316414022966
高雄市,華遠心理諮商所,高雄市鼓山區厚德路186號6樓之1,(07)552-7285,無,否,0,0,0,0,2025/11/13,22.647113014314,120.278300000484
高雄市,回甘心理諮商所,高雄市左營區站前北路100號4樓,(07)588-9880,無,是,0,0,0,0,2025/12/01,22.688623006776,120.30573204174
高雄市,敲敲話心理諮商所,高雄市三民區安泰里天津街255巷24號5樓,Line ID：@008josxk,行政處理費400元,是,0,0,0,0,2025/11/13,22.650673982059,120.30056300587
高雄市,繪心庭心理諮商所(可協助偏鄉),高雄市鼓山區華榮路228號7樓,(07)553-0101,無,是,0,0,0,0,2025/11/13,22.664263016854,120.297177974273
高雄市,安康心理諮商所,高雄市新興區新興路34號2樓,(07)726-3880,行政費用400元,否,0,0,0,0,2025/11/11,22.628198998341,120.305047994622
高雄市,綠野仙蹤心理諮商所,高雄市左營區裕誠路188號2樓,(07)550-8216,無,是,0,0,0,0,2025/11/13,22.664501984913,120.3107979802
高雄市,小宅心理諮商所,高雄市前鎮區文橫三路194-3號,0918-061-622,行政處理費400元,是,0,0,0,0,2025/11/10,22.614431219462,120.30714221313
高雄市,藍秀宏心理諮商所,高雄市鼓山區博愛二路343號5樓之2,0988-271-987,無,否,0,0,0,0,2025/11/13,22.663227013621,120.302855037294
高雄市,予愛心理諮商所,高雄市三民區臥龍路54巷32號,0905-923-518,行政處理費200元,是,0,0,0,0,2025/11/11,22.638038011565,120.331026027133
高雄市,好加在心理諮商所,高雄市苓雅區苓雅一路15號三樓,0975-733-510,行政處理費400元,否,0,0,0,0,2025/11/13,22.62248300138,120.315149026138
高雄市,伴心理諮商所,高雄市三民區明仁路58號,(07)345-1358,無,是,0,0,0,0,2025/11/18,22.66220651691,120.314377807227
高雄市,蛻變心理諮商所,高雄市前鎮區廣東三街400巷15之1號,0920-142-596,無,否,0,0,0,0,2025/11/21,22.614543997969,120.321782967226
高雄市,遇見心理諮商所,高雄市左營區重光路82號,(07)345-3569,無,是,0,0,0,0,2025/11/13,22.681220989992,120.302424961842
高雄市,靠港心理諮商所,高雄市小港區維安街48巷29弄2-6號5樓,0972-779-011,無,否,0,0,0,0,2025/11/13,22.565089009034,120.348701030178
高雄市,慢慢心理諮商所,高雄市前鎮區一心二路21號5樓之3,(07)536-1050,無,否,0,0,0,0,2025/11/24,22.610551990853,120.311940014508
高雄市,心靈角落心理諮商所,高雄市左營區自由二路142巷28號,從網站FB申請預約,無,否,3,3,3,0,2025/11/27,22.661588016274,120.309767006109
高雄市,心蘊心理諮商所,高雄市苓雅區成功一路232號13樓之9,Line ID：@mc2020,無,是,0,0,0,0,2025/11/24,22.617721996558,120.296507002924
高雄市,神木心理諮商所,高雄市前鎮區二聖路230號,0901-245-230,無,否,0,0,0,0,2025/11/13,22.612127998198,120.328486981023
高雄市,港灣藝術心理諮商所,高雄市三民區察哈爾二街10巷45號,Line ID：@harborart,行政處理費300元,否,0,0,0,0,2025/11/18,22.648615009453,120.302655967093
高雄市,浪心人心理諮商所,高雄市鳳山區青年路一段262巷39號1樓,0921-311-675,行政處理費200元,是,0,0,0,0,2025/11/13,22.62408801011,120.351751037106
高雄市,欣語心理諮商所,高雄市三民區天津街148號1-2樓,0968-991-520,無,否,0,0,0,0,2025/11/17,22.645956982228,120.3010850308
高雄市,高安診所,高雄市新興區中山一路59號,0905-414-363,無,否,0,0,0,0,2025/11/13,22.629670986268,120.301487026877
高雄市,冬勝診所,高雄市苓雅區中正一路472號,(07)727-8392,行政處理費400元,否,2,3,3,0,2025/11/25,22.630038993727,120.323775010334
高雄市,澄清文鳳診所,高雄市三民區澄清路651號1-2樓,(07)398-6611,掛號費150元,否,2,1,0,0,2025/11/24,22.645013012292,120.34637999737
高雄市,心悅診所,高雄市三民區建工路587號,(07)380-5562,掛號費200元,是,0,0,0,0,2025/11/13,22.648272985894,120.320036010966
高雄市,維佳身心診所,高雄市楠梓區加仁路153號,(07)364-6776,掛號費150元,否,0,0,0,0,2025/11/27,22.728178675329,120.303259970566
高雄市,心欣診所,高雄市楠梓區德民路822號,(07)364-0490,掛號費100元,否,0,0,0,0,2025/11/16,22.721920997241,120.291525973143
高雄市,茂德診所,高雄市三民區自由一路14號,(07)312-2238,無,否,0,0,0,0,2025/11/13,22.641471993477,120.3086320126
高雄市,和成診所,高雄市鳳山區和成路71號,(07)796-1900,掛號費100元,否,0,0,0,0,2025/11/18,22.589993990301,120.33798200094
高雄市,楊明仁診所,高雄市苓雅區憲政路258-1號,(07)223-2223,掛號費230元,否,0,0,0,0,2025/11/26,22.636805997527,120.32080697842
高雄市,文心診所,高雄市三民區大裕路256號,(07)310-8004,掛號費150元,否,0,0,0,0,2025/11/13,22.660271009738,120.328809013743
高雄市,仁武深忻診所,高雄市仁武區仁雄路67-5號,(07)374-6583,行政處理費400元,否,0,0,0,0,2025/11/13,22.678852096516,120.348766325204
高雄市,耕心療癒診所,高雄市左營區曾子路332號,(07)359-2011,無,否,1,0,0,0,2025/11/10,22.680155985374,120.306796040529
高雄市,工協身心診所,高雄市鳳山區勝利路15號1-2樓,(07)702-0000,掛號費150元,否,0,0,0,0,2025/11/23,22.628004999192,120.373656973417
高雄市,大順景福診所,高雄市三民區大順二路720號,(07)383-3799,無,否,0,0,0,0,2025/11/13,22.653613012588,120.319239981621
高雄市,寬福診所,高雄市左營區明誠二路200號,(07)558-0809,無,否,0,0,0,0,2025/11/13,22.661178979399,120.309632979478
高雄市,佳璋診所,高雄市苓雅區三多一路303號,(07)721-2090,掛號費300元+行政處理費100元共400元,否,0,0,0,0,2025/11/11,22.621891993388,120.32910103925
高雄市,高雄市立聯合醫院,高雄市鼓山區中華一路976號,(07)555-2565,掛號費50元,否,1,1,0,0,2025/11/18,22.654963001914,120.291106039794
